,Token,Weight
3293,damning,2.4816453811398604
3294,gypsies,2.480542072662147
3295,yak,2.4792473047575267
3296,tan,2.4789630578763218
3297,mcwynnety,2.478315030062152
3298,stomp,2.4774612560772042
3299,antisemitism,2.4768762995238207
3300,podunk,2.4734248743348917
3301,anti-semitic,2.4719800685229427
3302,women:,2.4713421066721803
3303,wut,2.470160054135026
3304,puppy,2.4681354849119095
3305,belligerence,2.467481919456706
3306,cheetos,2.4666196964297775
3307,bumble,2.4666196964297775
3308,repuglican,2.4666196964297775
3309,blacklisted,2.4648527702555896
3310,<--,2.4648527702555896
3311,two-bit,2.46347998889921
3312,commiting,2.46347998889921
3313,assaultive,2.46347998889921
3314,burglars,2.463149890501502
3315,blatant,2.463037077576268
3316,dumpty,2.4623541968042635
3317,cliches,2.4622742261538133
3318,neanderthal,2.4611899006304734
3319,guerilla,2.4595649388958267
3320,pouting,2.4595649388958267
3321,balding,2.4595649388958267
3322,over-paid,2.4595649388958267
3323,speech;,2.4595649388958267
3324,beater,2.4590365250107133
3325,leftists,2.4578672224208136
3326,unbeliever,2.4572209984275277
3327,sportsman,2.4564405304393895
3328,assassin,2.4561507498317923
3329,slaughtered,2.4559830555495292
3330,brazen,2.4547249856234576
3331,machado,2.4545468641292025
3332,punked,2.4545468641292025
3333,barbarism,2.4545468641292025
3334,0bama,2.4545468641292025
3335,snake,2.453299007247817
3336,yu,2.453211653445383
3337,yourselves,2.4523074373078435
3338,borderline,2.4514674711972306
3339,agirl,2.450989044716013
3340,moyane,2.450923588168243
3341,trumpty,2.4497458778653813
3342,pitts,2.4496451274871225
3343,lashing,2.449441515389176
3344,beaters,2.4493158003421813
3345,haywire,2.4478831338481912
3346,flag-waving,2.4478831338481912
3347,tomz,2.4478831338481912
3348,oozing,2.447719849931896
3349,like;,2.447495364717813
3350,underlines,2.447495364717813
3351,frumpy,2.4442914477732733
3352,cussing,2.443899619929694
3353,pant,2.443714380918259
3354,slandering,2.443658547986466
3355,mcveigh,2.4433010209877617
3356,(obama,2.4431984315606594
3357,antichrist,2.4430512252913728
3358,toads,2.442132693755506
3359,goody,2.441880452293042
3360,nkorea,2.4418101235940974
3361,spectacularly,2.441588729939118
3362,hurl,2.4410577402441174
3363,righties,2.439573463708361
3364,sects,2.438910233088303
3365,smirking,2.4383741376555856
3366,hicks,2.4379749094828838
3367,insult,2.4373541497424314
3368,nothings,2.4359104921821153
3369,invincible,2.4356878368778863
3370,meggsy,2.434976726727382
3371,version:,2.4345009219274445
3372,inflamed,2.434082761569487
3373,playboy,2.432729950539798
3374,mind;,2.431771129171872
3375,parading,2.431167603803269
3376,malevolent,2.4303743912030757
3377,cheating,2.4299221792921997
3378,didnt,2.429839118538638
3379,disgust,2.4294680301825746
3380,prez,2.428277359699783
3381,embarrassed,2.428039872689638
3382,hasnt,2.4275751046186684
3383,hooper,2.427378064836927
3384,perfume,2.426326990481744
3385,profiled,2.4259777119324317
3386,shoving,2.4242886212288175
3387,stooped,2.4240363918938237
3388,over;,2.4239410291651056
3389,yuuuge,2.4239410291651056
3390,obummer,2.4236318193028157
3391,dammed,2.42309722550415
3392,neanderthals,2.422117197471612
3393,assassinated,2.422003579462673
3394,infested,2.4217752455759864
3395,dementia,2.421316932936845
3396,shut,2.4213050655176347
3397,klan,2.421301424172585
3398,hanoi,2.420380260978011
3399,cantwell,2.4198118060320986
3400,condom,2.4195245786944763
3401,enslaving,2.4185528487244956
3402,islamism,2.4182021474682287
3403,impregnated,2.4176633394535214
3404,follies,2.4176633394535214
3405,sjw,2.4165369522371254
3406,artist,2.415965405765737
3407,pornography,2.415668508983022
3408,intellectually,2.4155309244973155
3409,adn.com,2.415018499942565
3410,eco-terrorists,2.415018499942565
3411,glbt,2.415018499942565
3412,twyford,2.415018499942565
3413,torturers,2.415018499942565
3414,dishonored,2.415018499942565
3415,(usa),2.4139048796318567
3416,endear,2.4139048796318567
3417,igniting,2.4139048796318567
3418,minion,2.4139048796318567
3419,venomous,2.4139048796318567
3420,crawls,2.4139048796318567
3421,kneels,2.4139048796318567
3422,up-,2.4139048796318567
3423,swarmed,2.4139048796318567
3424,tit,2.4124519155471837
3425,wipe,2.4111442307861055
3426,typical,2.410859649751771
3427,males,2.410694293314593
3428,underline,2.4106297475989957
3429,detritus,2.4100361680634097
3430,xbt,2.409032204876834
3431,bovine,2.407826442131437
3432,noooo,2.4077460937679125
3433,message:,2.4077460937679125
3434,bleating,2.4071489237023886
3435,cant,2.4068738448033358
3436,scarecrow,2.4065949253575596
3437,misstatement,2.4065949253575596
3438,infirm,2.4064536024362644
3439,kicked,2.4052482026854873
3440,rude,2.405011112502702
3441,demboski,2.403806188954535
3442,bash,2.403047539560596
3443,heil,2.4028447127170898
3444,turdeau,2.4027732144051512
3445,sidearm,2.402079444235067
3446,thrice,2.4020794442350666
3447,fedup,2.4020794442350666
3448,blf,2.400744233551247
3449,lackey,2.4006374700611604
3450,gunning,2.400608057018399
3451,funny:,2.400577419069835
3452,whacking,2.400577419069835
3453,leaderships,2.400577419069835
3454,stalkers,2.400577419069835
3455,assualt,2.400577419069835
3456,nosing,2.400577419069835
3457,brutalize,2.400577419069835
3458,pillaged,2.400577419069835
3459,evidence;,2.400577419069835
3460,pivoted,2.400577419069835
3461,irretrievably,2.400577419069835
3462,righteous,2.4001622412407757
3463,bashed,2.3981643942316837
3464,buddhists,2.3972136890632507
3465,scorn,2.397206384481652
3466,lovers,2.396412619211227
3467,nicknames,2.3961301779038804
3468,guevara,2.3951600302952762
3469,pond,2.394871411087354
3470,scruples,2.3940053221941517
3471,repress,2.3939055127893667
3472,terrorized,2.393334416413272
3473,justine,2.3913597729286957
3474,(alayhis-salaam),2.3908521888118126
3475,anti-jewish,2.3901773551787753
3476,notches,2.3901068025689907
3477,veins,2.3898040993789467
3478,chaps,2.3886171844285045
3479,pepe,2.388568102317118
3480,petard,2.3883821220995296
3481,elevates,2.3882736447100363
3482,toady,2.3877970312075405
3483,stabbed,2.3869227468936547
3484,tarred,2.3862932805817954
3485,pretends,2.3851784223751467
3486,impeachable,2.3829252609214393
3487,flunky,2.382555431641303
3488,preying,2.382363298592269
3489,chugging,2.382021791893813
3490,arpaio,2.3810781433058326
3491,ill,2.380201766982442
3492,aristocrats,2.379711631206612
3493,relegate,2.379711631206612
3494,condi,2.3793945902118434
3495,kizla,2.3783402096424906
3496,ridiculously,2.3780360560538716
3497,boasted,2.3776952856081075
3498,nationalist,2.377347722667607
3499,intercourse,2.375990792481473
3500,cmd,2.375869564912218
3501,nieto,2.3757452964216044
3502,disordered,2.3751890725159184
3503,idol,2.374774445399718
3504,anorexic,2.374376515445219
3505,u.s.'s,2.374376515445219
3506,barf,2.374173447665182
3507,witchcraft,2.3723321008410148
3508,urinating,2.371688184275588
3509,trumpie,2.3703705845077288
3510,waaay,2.369717337930623
3511,lash,2.368963502769386
3512,donny,2.3688299656137284
3513,innocents,2.3670718736525664
3514,utters,2.365310827447516
3515,pageant,2.3649264458176007
3516,offender,2.364887132801051
3517,newt,2.3622911584116775
3518,torturing,2.361333101891758
3519,contestants,2.360669183315435
3520,propagandist,2.357944034648828
3521,kiddie,2.3576853248766136
3522,trudy,2.357685324876613
3523,cry,2.3559140193755286
3524,anti-racism,2.3558648892522442
3525,sheeps,2.3552282790810914
3526,rascal,2.35477372945671
3527,gop’s,2.35477372945671
3528,libbies,2.35477372945671
3529,demeaning,2.3547265308883096
3530,cowering,2.3546535419277212
3531,misappropriated,2.3544101928437526
3532,comically,2.3544101928437526
3533,putin's,2.353945128237862
3534,self-destructive,2.349308968979899
3535,commies,2.34929054942103
3536,viciously,2.3482379619828615
3537,neutered,2.348178239132238
3538,mongers,2.347279192909786
3539,demonized,2.3472355845210786
3540,boko,2.346189686038784
3541,communists,2.34588901591819
3542,jokes,2.3435619683954045
3543,#triggered,2.3431857551814983
3544,male),2.342562907700781
3545,squeal,2.3423752121492845
3546,creationists,2.3423752121492845
3547,disguising,2.341946285420723
3548,fooling,2.3416316878455845
3549,libs,2.341093201197026
3550,o'reilly's,2.340920442397208
3551,kills,2.3402285513916294
3552,flapping,2.339343688887104
3553,womans,2.339343688887104
3554,murdered,2.33913688066615
3555,xtian,2.3390696467092664
3556,gutter,2.336945841795164
3557,unrepentant,2.336842604109272
3558,albatrosses,2.3359023676305837
3559,yee,2.3359023676305837
3560,exhortations,2.3348481512585817
3561,moths,2.3348481512585817
3562,donning,2.3348481512585817
3563,infact,2.3348481512585817
3564,denounce,2.3345355641202072
3565,magnet,2.3342659748602186
3566,fists,2.3333679349447616
3567,taliban,2.333002876742852
3568,terroristic,2.3329029747933188
3569,stiffed,2.331690116343669
3570,hoisted,2.3316901163436685
3571,sufferers,2.3304426497368578
3572,anti-alberta,2.3291161726798424
3573,dolls,2.328830462204428
3574,cheered,2.3279379814825614
3575,stalk,2.3277750663402856
3576,unannounced,2.3271675576529747
3577,disowned,2.3270603190495995
3578,hideous,2.326051578183911
3579,righty,2.324589059968525
3580,spoon,2.3244766261110943
3581,nightclub,2.3234696095387006
3582,sleaze,2.3230845491249887
3583,anti-islam,2.322061415145892
3584,grabbed,2.321785014509591
3585,bonfire,2.3204628609204145
3586,piffle,2.3204628609204145
3587,mosque,2.320263350299442
3588,huckabee,2.319538191088337
3589,em,2.318702636412884
3590,meathead,2.3185013445871285
3591,retriever,2.3181276659026073
3592,nativist,2.317407703316143
3593,incomprehensible,2.316324945447089
3594,h-bomb,2.3146166029847275
3595,rooftops,2.3140712637074388
3596,crawling,2.31384813074642
3597,reeks,2.31372356981422
3598,puerile,2.311557801295538
3599,thump,2.3103796100982565
3600,anti-hate,2.3103796100982565
3601,gifford,2.3103796100982565
3602,prideful,2.309596345493052
3603,ronin,2.309596345493052
3604,fubar,2.3089700398435857
3605,grotesquely,2.3089700398435857
3606,incinerated,2.3089700398435857
3607,nostrils,2.3089700398435857
3608,fruitcake,2.3089700398435853
3609,together),2.3089700398435853
3610,flip-side,2.3089700398435853
3611,dreamland,2.3089700398435853
3612,hideously,2.3089700398435853
3613,shinning,2.3089700398435853
3614,invader,2.308554850197526
3615,rodeo,2.308429270144707
3616,amirite,2.3082574218785457
3617,cannibalism,2.308103296026053
3618,profane,2.307066768538117
3619,outed,2.306024114110686
3620,insulting,2.3052789004392418
3621,kathy,2.3050147391045996
3622,detest,2.304695545062098
3623,adolescent,2.3043154383438176
3624,brutally,2.3042651430005012
3625,superstitious,2.3034505618438628
3626,sellout,2.303164418162379
3627,incorrigible,2.303120964146898
3628,astounding,2.3031126919439027
3629,hades,2.3025437706841525
3630,chechnya,2.3025437706841525
3631,islamophobia,2.302052990117815
3632,indecent,2.3015604501592812
3633,israeli's,2.301101796510246
3634,drugging,2.301101796510246
3635,matured,2.300741528050167
3636,sneering,2.2998102162620393
3637,undisciplined,2.2985556685152644
3638,segregationist,2.2976166581763473
3639,malicious,2.2975304516447785
3640,heathen,2.297043973536778
3641,barak,2.2966946949874654
3642,swampy,2.2963740034439457
3643,god-fearing,2.2963740034439457
3644,caliphate,2.2962554001140894
3645,pea,2.295008318359578
3646,mad,2.2949507704305088
3647,puritanical,2.2949495695286504
3648,epithets,2.2943295888397417
3649,klastri,2.294018206289225
3650,unthinking,2.2930366849397767
3651,itching,2.2929921727655445
3652,uninformed,2.2925637397722047
3653,self-serving,2.2921520424719684
3654,109,2.288684538998938
3655,trumpism,2.288328893354579
3656,sneers,2.2872959969852156
3657,islamaphobic,2.287295996985215
3658,fouling,2.2866022268151305
3659,egging,2.286515528997077
3660,creds,2.286515528997077
3661,cringing,2.286515528997077
3662,manifesting,2.286515528997077
3663,eyed,2.285699212050886
3664,dowd,2.2855937017542147
3665,ya'll,2.2846834939337066
3666,croft,2.282907743257389
3667,warmongers,2.282614124646243
3668,consenting,2.282527965307874
3669,abusing,2.2824221747633793
3670,ill-informed,2.2813655784489835
3671,groveling,2.2813584407935243
3672,asexual,2.27968281287534
3673,emailing,2.2792226964495335
3674,freaked,2.2792226964495335
3675,toilet,2.276450588230329
3676,mistreat,2.2754218966969235
3677,electing,2.2739526884282335
3678,badmouthing,2.2731262238490606
3679,mateen,2.2727964272901002
3680,lordy,2.26970824550253
3681,prizes,2.268936342783206
3682,african-americans,2.2688377409404414
3683,kampf,2.268290979983799
3684,bla,2.2677783525234756
3685,norks,2.267310888206371
3686,minshall,2.2668257163759544
3687,non-christians,2.266734674502899
3688,trumpets,2.2656009258858965
3689,cesspools,2.2655130397391856
3690,brainwashing,2.2652989349707378
3691,shilling,2.264575920485132
3692,disguises,2.264575920485132
3693,cleverness,2.264575920485132
3694,blubber,2.264575920485132
3695,soars,2.264575920485132
3696,undid,2.264575920485132
3697,codswallop,2.264575920485132
3698,hodgkinson,2.264575920485132
3699,crocodile,2.264334848541904
3700,effete,2.2625280918362733
3701,soo,2.262035005175856
3702,ffs,2.258899298025283
3703,urinals,2.258899298025283
3704,jellyfish,2.258899298025283
3705,hedonistic,2.258899298025283
3706,coddle,2.2588848084072763
3707,handicapped,2.258760646215177
3708,slackers,2.258161080921704
3709,ad-hominem,2.25789985562931
3710,weaseling,2.25789985562931
3711,turnabout,2.25789985562931
3712,groupie,2.25789985562931
3713,extol,2.25789985562931
3714,blurt,2.25789985562931
3715,nugent,2.2558365328044245
3716,gangsters,2.2554948588440156
3717,akbar,2.255164624165625
3718,entourage,2.2543896612674748
3719,peeps,2.2536876043423955
3720,emboldens,2.2533486650618775
3721,wannabes,2.2531792252776803
3722,year-old,2.2530978832736284
3723,horde,2.251519767659685
3724,horrid,2.2510584005176377
3725,fanatic,2.2509673586445826
3726,anti-trumpers,2.250770120960101
3727,scorched,2.2501700353279173
3728,babble,2.250145301277782
3729,iqs,2.2498336100275798
3730,snicker,2.2495714958701636
3731,(black,2.2494753530554816
3732,stiffing,2.2494753530554816
3733,megyn,2.2487564101298845
3734,dangerously,2.2482741081560316
3735,slug,2.247124175451421
3736,1000's,2.2469778861093643
3737,breed,2.2468454313652018
3738,ericnorstog,2.2466540124878693
3739,yanking,2.2466540124878693
3740,ginned,2.2466540124878693
3741,joke,2.2450371553301887
3742,delusion,2.2444537756104586
3743,incest,2.244204357529158
3744,country:,2.2441270844588304
3745,pompeo,2.241087567562762
3746,mimicking,2.2390408283779943
3747,juanita,2.2388960206718096
3748,swagger,2.2388490953667626
3749,loathed,2.2377222203821425
3750,rinos,2.237296259776512
3751,impeaching,2.2366699239152474
3752,raza,2.2361146293060097
3753,shame,2.2360424289445553
3754,lackeys,2.235694800498003
3755,coptic,2.2356818162880794
3756,stunk,2.23482857709108
3757,`,2.23482857709108
3758,mossad,2.234706917940113
3759,oligarchies,2.234446254300744
3760,mbalula,2.23332376669006
3761,dump,2.23223914456531
3762,applauds,2.2321544427927544
3763,ayers,2.2321544427927544
3764,kjv,2.2321544427927544
3765,incompetence,2.2313381472820812
3766,trumpery,2.230306018400386
3767,nfl's,2.2292428473728516
3768,gaslighting,2.2290147352621874
3769,entrapment,2.2288793107598934
3770,cops,2.227503958407143
3771,sheeple,2.2274617771327114
3772,rap,2.2267965172687876
3773,duped,2.2262678568251766
3774,opportunists,2.2245412586828794
3775,followers,2.2242815699719634
3776,wtc,2.2235274458203462
3777,himmler,2.2231656595655
3778,sparrow,2.2231656595655
3779,hens,2.221507198593246
3780,cesar,2.2215071985932457
3781,proverb,2.2215071985932457
3782,decadence,2.2215071985932457
3783,baffle,2.2210689159271513
3784,rahm,2.2210689159271513
3785,twerp,2.2209271873695005
3786,willful,2.2205334178680127
3787,sickened,2.2204640322697293
3788,nonstop,2.2204640322697293
3789,;-p,2.220425150210647
3790,nothing-burger,2.220425150210647
3791,closets,2.220368111586147
3792,policy;,2.2203290073959647
3793,ill-prepared,2.2203290073959647
3794,girlfriend's,2.2203290073959647
3795,marginalization,2.220252353736463
3796,them-,2.2201818011266785
3797,children:,2.2201818011266785
3798,merrily,2.2201818011266785
3799,heterosexuality,2.2201818011266785
3800,ode,2.2201818011266785
3801,13-year-old,2.2201818011266785
3802,hugger,2.2201818011266785
3803,pouty,2.2201818011266785
3804,squirming,2.2201818011266785
3805,bludgeoned,2.2201818011266785
3806,regressed,2.2201818011266785
3807,emulated,2.2201818011266785
3808,obediently,2.2201818011266785
3809,slobber,2.2201818011266785
3810,caitlyn,2.2201818011266785
3811,goo,2.2198761130143176
3812,despots,2.219104980975164
3813,quack,2.2188576201792967
3814,punch,2.2148853332282963
3815,patton,2.2129810538426273
3816,hang,2.2128122345965764
3817,deluding,2.21091859925422
3818,minnery,2.2104296716380385
3819,weinstein's,2.2103363325870635
3820,kenya,2.210311651233592
3821,menace,2.2096966463038017
3822,say's,2.2088942019810487
3823,inflicting,2.2081812318450216
3824,deport,2.207802929385361
3825,donnie,2.2046505071300606
3826,seams,2.204056836617795
3827,doers,2.2038799887975777
3828,twinkle,2.2024070993987026
3829,gw,2.202323704840262
3830,immanent,2.2019542050170555
3831,appalling,2.2019255455990474
3832,hamas,2.2013801007759923
3833,malice,2.200576267882833
3834,ain’t,2.200445583065416
3835,snotty,2.200352796298758
3836,pfft,2.2000744717988328
3837,violator,2.1984867300273594
3838,mogul,2.1984867300273594
3839,obsessively,2.1984867300273594
3840,bombers,2.1977939139010907
3841,dwi,2.1965305330620333
3842,insincere,2.1940694954757856
3843,jihadist,2.1934836575031693
3844,fragility,2.1928489058582223
3845,kamala,2.192626078606117
3846,fringe,2.192371437929879
3847,home-grown,2.1922870596782524
3848,mush,2.191759855199194
3849,poisonous,2.1915124582954086
3850,unfunny,2.1911826617364483
3851,oval,2.190605699104928
3852,carnival,2.189566813980439
3853,mindlessly,2.1895262608933668
3854,smokin,2.189458799527434
3855,errr,2.187760323434301
3856,snout,2.187760323434301
3857,fgm,2.1877603234343006
3858,regurgitated,2.1875781764684774
3859,whistles,2.185678530775621
3860,clinton),2.183896498920734
3861,shrugs,2.1829504447919845
3862,flashed,2.1829504447919845
3863,nihilistic,2.1829504447919845
3864,ignominious,2.1829504447919845
3865,skunk,2.182598618318522
3866,flyover,2.180215213328299
3867,b.s,2.1801502417309457
3868,cluelessness,2.179780707436519
3869,asa,2.179687022898619
3870,liberals/democrats,2.179687022898619
3871,wilfully,2.1790591561620456
3872,vomiting,2.178077770036962
3873,trayvon,2.177706658770378
3874,tumor,2.1772808052177623
3875,adjectives,2.177235543904523
3876,ak47,2.1771130792347924
3877,sez,2.1771130792347924
3878,alt.right,2.1771130792347924
3879,hairstyle,2.1771130792347924
3880,worshippers,2.176819460623646
3881,sweetie,2.176727383458965
3882,quacks,2.1765197438199357
3883,bear's,2.175265226314026
3884,f,2.174444059069607
3885,seething,2.1728792649973876
3886,mccain,2.172805382644591
3887,denouncing,2.1727281646575616
3888,corbeil,2.1725395864955317
3889,apparatchiks,2.1718187795652795
3890,hoards,2.170093474660503
3891,fraudsters,2.1699573079628602
3892,mooching,2.1686515004865963
3893,fantasizing,2.1686515004865963
3894,putins,2.1685335079257317
3895,intestinal,2.168306399410704
3896,pre-,2.1681913840607896
3897,hillarys,2.167614190598044
3898,sterilized,2.16709225721024
3899,melanin,2.166783189667981
3900,obsessed,2.1653322643865627
3901,hated,2.1651600228151704
3902,duce,2.164494907656929
3903,knelt,2.1641243877752787
3904,locusts,2.1637454790295974
3905,mouthing,2.1634210171413706
3906,sobbing,2.1626135095396775
3907,delights,2.1626135095396775
3908,sufferer,2.1625832011386956
3909,biker,2.161765114901357
3910,winging,2.161765114901357
3911,russiagate,2.161765114901357
3912,dont,2.161639626461617
3913,uttered,2.161468569157067
3914,nerds,2.1613586646828944
3915,swallowing,2.1605461076121952
3916,rambling,2.1605421764895567
3917,he's,2.1603003636506535
3918,horrible,2.160061172033451
3919,boatload,2.159469027037187
3920,ilk,2.1592387014021983
3921,utterance,2.159152611849848
3922,dim,2.157395191468629
3923,prostitution,2.156163749681266
3924,smacking,2.1560514637069628
3925,cadwell,2.1560514637069628
3926,hissy,2.155558752005727
3927,tailgating,2.155343502233069
3928,dingy,2.1553388457419236
3929,filmed,2.1541023438441966
3930,alt-right,2.1536880355935977
3931,flakes,2.1535080142260545
3932,koolaid,2.1528161581738736
3933,jaw,2.1525021935723885
3934,fodder,2.1522635568661483
3935,bashes,2.151984094108771
3936,plutocrat,2.151984094108771
3937,pinching,2.151984094108771
3938,males),2.151984094108771
3939,blooded,2.1505620190395733
3940,woodshed,2.1498910146130648
3941,gupta's,2.149058827029292
3942,incarnate,2.1490507191948756
3943,lock,2.1487575936685754
3944,masculine,2.1486095845830704
3945,choppers,2.148275364454812
3946,copycat,2.14809017800428
3947,booed,2.146907156174243
3948,kisses,2.1464245687668706
3949,innuendos,2.1464245687668706
3950,pow's,2.1464245687668706
3951,huffing,2.1461933861622753
3952,snipers,2.145480031313867
3953,sensibility,2.145417120813873
3954,saviour,2.145417120813873
3955,michaels,2.1440631131678978
3956,amuck,2.142656291953652
3957,crackers,2.1400767455797585
3958,embarrass,2.13967793818808
3959,mansplaining,2.1396713440507398
3960,chuckled,2.1396713440507398
3961,yuppies,2.139045038401273
3962,idi,2.139045038401273
3963,stigmatized,2.139045038401273
3964,reprehensible,2.1386634235224737
3965,killings,2.138353728291304
3966,demons,2.1383484504701884
3967,dylan,2.137780474357619
3968,topless,2.1372928276738277
3969,harassing,2.1362087123009688
3970,antis,2.135292903540165
3971,drunken,2.1344802348322425
3972,wh,2.1341469623890696
3973,monumental,2.1340665442884568
3974,insanity,2.1340488535118456
3975,ranted,2.1340443573429067
3976,unabashed,2.1340443573429067
3977,grating,2.1340443573429067
3978,mercifully,2.1340443573429067
3979,fantastical,2.1340443573429067
3980,deserting,2.1340443573429067
3981,poseur,2.1340443573429067
3982,alll,2.1340443573429067
3983,collared,2.133331387206879
3984,dehumanizing,2.1327602168659436
3985,torment,2.130787937725971
3986,predators,2.129983824988499
3987,ohhh,2.1298322515960684
3988,trey,2.128344169936659
3989,viva,2.1278769571147715
3990,bannon,2.1275083546881874
3991,whined,2.1272762248000863
3992,d'etat,2.1271709381129815
3993,whine,2.126587899353487
3994,hitler,2.1260467182328524
3995,orphanages,2.125024568086338
3996,samoan,2.124481064115139
3997,marxists,2.123961907111388
3998,incredibly,2.1237259602237173
3999,slaps,2.1236299860145853
4000,swallow,2.1225052999068574
4001,lifers,2.121730453099104
4002,vader,2.1216179666430888
4003,burn,2.1213455776952133
4004,incoherent,2.121140212714114
4005,mucky,2.1211231304040106
4006,fundamentalists,2.119989715799205
4007,commandant,2.11852802106076
4008,gillespie,2.117983422873443
4009,skippy,2.1175653109908215
4010,revulsion,2.1175653109908215
4011,hijab,2.117564742804803
4012,hallelujah,2.1173263570107164
4013,geeze,2.117121199846514
4014,flurry,2.117121199846514
4015,libyan,2.1168093463528903
4016,alpha,2.1163715372604575
4017,comrades,2.115992347581229
4018,hispanic,2.115409479209617
4019,cower,2.114731581057849
4020,uttering,2.1141450365276966
4021,vitriolic,2.1139614516465794
4022,insults,2.113720214474572
4023,infidelity,2.1135099462941356
4024,senseless,2.113059490804967
4025,forehead,2.112982741815077
4026,weak,2.1126856211307725
4027,defeatist,2.1124557299221336
4028,complete,2.111741040526929
4029,stroking,2.1107705844060964
4030,latino,2.1103017746493435
4031,trump;,2.1100429694598013
4032,parenthood's,2.1098986927417562
4033,money-grubbing,2.1098986927417562
4034,malady,2.1098986927417562
4035,emanate,2.1098986927417562
4036,(democrats),2.109297695007221
4037,extremist,2.107830688899602
4038,xenophobia,2.1075693261295796
4039,wives,2.107406892444231
4040,overlords,2.1073994117848076
4041,boast,2.107278527370569
4042,executes,2.107024365001205
4043,woodwork,2.1059279842811267
4044,ridding,2.104741270633238
4045,frighten,2.1046647076708385
4046,spirited,2.1041240463672524
4047,claptrap,2.104098678125628
4048,anti-fascist,2.104003395337708
4049,portraits,2.1037119652889924
4050,savagery,2.1037119652889924
4051,browns,2.1036361070416967
4052,burnings,2.1035441677769233
4053,abu,2.102566125869738
4054,blind,2.101776488577515
4055,annihilated,2.1016524185586265
4056,infiltrate,2.1010566441607725
4057,baptists,2.100939922205313
4058,funnier,2.1000403402100365
4059,sophomoric,2.099348034599616
4060,allahu,2.0990644407103916
4061,blinds,2.098531415734591
4062,contagious,2.0985223292577126
4063,emboldened,2.098492985337214
4064,patently,2.096352235550904
4065,stereotypical,2.09626330483544
4066,gall,2.0961818621541513
4067,afrikaans,2.095976316509387
4068,toking,2.0946509190428197
4069,yankee,2.0946509190428197
4070,canada1,2.0946509190428197
4071,kneeled,2.092903256756552
4072,dirtier,2.092603090393961
4073,leroy,2.092603090393961
4074,girlfriends,2.0923575461774053
4075,kiddies,2.0922241816482794
4076,off;,2.0922241816482794
4077,imprisons,2.0922241816482794
4078,coca-cola,2.0922241816482794
4079,dishonourable,2.0922241816482794
4080,snooty,2.0922241816482794
4081,vindictiveness,2.091954795961587
4082,mendacity,2.091943665403785
4083,predilection,2.0919211262872475
4084,unnerving,2.0919211262872475
4085,pooch,2.0919211262872475
4086,trump:,2.0905180253195548
4087,radicalized,2.090319542031048
4088,rotting,2.0894332097718
4089,throat,2.0880587899514214
4090,beasts,2.0877645334575794
4091,interns,2.0874788538417053
4092,betcha,2.0872934185917242
4093,unqualified,2.0871297477550472
4094,chant,2.086416612420157
4095,fatah,2.08634761531161
4096,elses,2.0860519507873887
4097,boot,2.085775766306989
4098,bra,2.0845972543788966
4099,daddy's,2.0833787747016643
4100,1%er,2.083313375108539
4101,stunt,2.0831534387103443
4102,commited,2.0827768187545277
4103,lie,2.08246310874635
4104,enslave,2.0807209466601857
4105,ands,2.080628352175951
4106,hysterical,2.080357191901918
4107,enuf,2.0801513493477044
4108,raging,2.0800483033820956
4109,mot,2.0795503516131686
4110,executed,2.079244797351363
4111,mocking,2.0788430352264187
4112,embarrassingly,2.0780156050037135
4113,wavey,2.0775306491885686
4114,tasteless,2.0773379536096757
4115,outhouse,2.077117289258071
4116,neurosis,2.0760352408754725
4117,howling,2.0759605111331085
4118,dodged,2.0759482030762313
4119,bluster,2.075656761063824
4120,blames,2.075255003643842
4121,klux,2.0750399355301052
4122,outsmart,2.074274783011035
4123,dakotas,2.074274783011035
4124,pro-american,2.074274783011035
4125,crips,2.074274783011035
4126,demagogue,2.0741113245826384
4127,gimme,2.073973273638377
4128,humiliated,2.0721820019929815
4129,lemming,2.07116256612045
4130,slagging,2.07116256612045
4131,criminals,2.0710200016392823
4132,diatribes,2.0685427219018453
4133,sakes,2.0685047667769294
4134,devoid,2.0676356681004555
4135,crumbles,2.0669392379208533
4136,low-info,2.0669392379208533
4137,slang,2.0656988888312213
4138,coddling,2.0656780107099797
4139,af,2.065309682629884
4140,mental,2.065207884400552
4141,molestation,2.064765136730349
4142,apologist,2.064539602037643
4143,airbase,2.0629021832795775
4144,napolitano,2.062229441350442
4145,self-dealing,2.062229441350442
4146,shannon,2.062015724582273
4147,swift,2.0616009529759247
4148,embody,2.0613915176789193
4149,kilmer,2.0610425263999996
4150,deign,2.060894230666623
4151,coexistence,2.0607035871194817
4152,insecurities,2.059027009312098
4153,abhors,2.05893007680016
4154,scapegoats,2.0583873750560477
4155,kimmel,2.058181576062674
4156,infuriated,2.0579082756758673
4157,beast,2.057908076456159
4158,wallow,2.0575981808167154
4159,pro-death,2.056115413892195
4160,incited,2.0560556737302416
4161,fantasies,2.0557968936740267
4162,beauregard,2.055257480742733
4163,boyd,2.0550603683848743
4164,utterances,2.054555513465021
4165,unwashed,2.0542926922374716
4166,apoplectic,2.053990569599754
4167,beggars,2.0526354899194024
4168,1400,2.052546887953103
4169,eccentric,2.051582197150934
4170,(little,2.0515821971509336
4171,yuuuuge,2.0515821971509336
4172,bernadino,2.0515821971509336
4173,tailspin,2.0505348685816065
4174,bankster,2.0504040059536526
4175,amaze,2.0504040059536526
4176,freaky,2.0504040059536526
